ProjectId,CityId,LocalityId,ProjectName,BuilderId,BuilderName 
1626,177,8452,Ridhiraj Residency,608,Ridhiraj Builders
319463,19,836,Accord,16572,Sagar Developers Pune
269111,150,11077,Om Shiv Brighton,1834,Om Shivam Buildcon Builders
1630,274,7328,Rushabh Shankeshwar Manas Valley,610,Rushabh Realty 
1632,28,25859,Purti Utsav,614,Purti Group Builders 
1634,274,46446,SIDCO Shubhvastu,616,Sidco Builders 
13278,218,1327,Lok Yamuna,7358,Lok Housing Group
21,222,14514,Jaypee Greens Star Court,12,Jaypee Greens
268791,269,19521,Akruthi Vishnu Nivas,21188,Akruthi Constructions
1638,274,5049,Popular Rain Forest,620,Popular Buildcon Realty Builders 
1640,34,5728,Sri Sreenivasa Imperial Towers,136,Sri Sreenivasa Builders
1642,218,4954,Naman Habitat,622,Shree Naman Group Builders 
1644,268,6993,Trident Grande,624,Trident Properties Builders
63593,14,4904,Hiranandani Glen Croft,30465,Hiranandani Developers 
595,10,7514,Omaxe New Heights,4,Omaxe
1648,49,7657,Sun Solace,628,SUN Builders 
1650,49,9800,Suramya Abode Plotted Development,578,Synthesis Spacelinks 
1652,49,1575,Shivam Shilp Saral,630,Shivam Infrastructure Builders 
326521,118,49010,Vishwaraj UR CASA,95850,Vishwaraj Developers 
108,7,4836,Assotech Business Cresterra,20096,Assotech Realty
323947,61,30055,Sunrise Enclave,6774, 
1656,21,12394,Radiant Jasmine Terrace,181,Radiant Group
1658,13,5154,Tridhaatu Aum,636,Tridhaatu Realty and Infra 
281109,14,455,Rajshree Status,24461,Rajshree Builders
326435,96,28131,Nikita Sagar Plaza,95843,Nikita Enterprises 
51846,23,2187,Zaffars Sterling Clifton,8182,Zaffars Sterling Estates 
298591,96,31127,Darshanam Shreeji Aangan,3640,Darshanam Group
1662,275,12172,Gagan Dream,640,Aakash Group 
1664,275,12012,Shanti Lifespaces 1,57499,Sheth Developers and Cosmos Group
1666,218,4960,Atul Madhukunj,646,Atul Builders
1668,17,5097,Ink Grandioso,648,Ink Infrastructure 
1670,269,959,Green Icons Isle,650,Green Homes Builders 
54,34,628,Purva Windermere,18,Puravankara Limited
1678,22,8339,Sai Gardens,658,Sai Smaran Constructions 
1680,269,8045,SLV Sunitha Residency,660,SLV Developers 
1682,162,9058,Surekha Vatika,662,Surekha Builders And Developers
304019,96,9076,Aaruni Residency,83751,Akshar Associate 
1684,8,6142,Unitech Crestview Apartments,3,Unitech Group
1686,22,408,Sri Mitra Symphony,664,Sri Mitra Builders And Developers
243243,269,3438,Provident Kenworth,196,Provident Housing
1688,35,754,Wavoos Avalon,668,Wavoo Realty And Investments Builders
1690,217,17572,Celebrity Harmony,12300,Celebrity Structures India 
1692,49,6040,Sambhav Stavan Arise,672,Sambhav Infrastructure Builders
1694,177,2322,Aradhana Bhavyaa Pride,674,Aradhana Buildtech Builders & Developers 
1696,47,7660,Shree Jaldeep Green Space,676,Shree Radha Krishna Group Builders 
291839,54,36337,Sri Sai Brundavan,71533,Sri Sai Lakshmi Associates 
271081,131,6647,MPS Argento,58747,MPS India Holdings 
1700,305,14882,ECO Earth Jacaranda,678,Eco Earth Estates
1702,269,8045,VR Tirumala Arcade,680,VR Associates Builders 
1704,49,8058,Karmabhumi,6774, 
1706,49,7650,Shree Green City,580,Shree Shivam Group Builders
1708,21,6793,Aaryan Infra Mystique Earth,684,Aaryan Infrarealty 
1710,16,1321,ASR Royal Palace,686,ASR Property Solutions 
330771,177,11802,Ved Heights 14,96499,Ved Heights Builders 
1712,7,8398,Aditya Urban Casa,55566,Jainco and Aditya Builders 
329245,217,6784,Surya Spaces,6774, 
1714,19,1283,Pristine Prolife,690,Pristine Properties Builders 
610,19,836,Kolte Patil Green Olives,93,Kolte Patil Developers 
23030,15,1459,Swaraj Bella Vita,3102,Swaraj Builders
1718,264,6289,The Vardhman JURS Country,694,The Vardhman Developers
5220,289,9544,BDI Sunshine City,3324,BDI Builders 
246373,9,10434,GDA Flats,6774, 
271397,217,2260,Sungraze Farms,58937,KBR Properties and Promtors
1726,21,20085,Edifice Villa Valley,700,Edifice Builders 
266310,209,42523,Orbit City,55602,MAX 1 Infratech and Ganpati Builders and NIP Housi 
279729,19,28663,Swami Angan,62437,Swami Construction 
264677,49,1538,Om Ahmedabad Film City,54591,Om Land Realty 
9319,95,20213,Nahata Raj Imperia,79091,Nahata Developers
304683,96,9072,Gajanan Vraj Vihar,81211,Gajanan Enterprise 
181009,275,5195,Tata New Haven Boisar 2,36,Tata Housing 
31462,7,8232,Gaur 16th Avenue,40861,Gaursons and Saviour Builders
1734,34,3711,United Edifice,712,United Properties
1736,269,6959,Chennamaneni Infra Bharathi Meadows,714,Chennamaneni Infra Builders
12486,220,7411,Vivekanand Apartments,6774, 
1744,269,8045,Abhinandana Kuteer,716,Abhinandana Constructions Builders 
1746,131,6649,Confident Cygnus 3 Apartments,96,Confident Group
1748,268,6993,South Sierra Heights,718,South East Constructions Builders
1752,15,1438,Pyramid Florencia,3112,Pyramid Infratech Builders 
1754,15,1064,RS Exotica,722,R S Builders Developers
1756,21,17228,Bearys Lakeside Habitat,58016,Bearys Group and Hara Properties 
1758,29,3036,Chitra River Breeze,726,Chitra Estate And Credit Builders
1762,324,8256,Bharat Heights,728,Bharat Developers and Realtors 
1764,46,6197,Satyamev Riviera,732,Shree Gayatri Realty Builders
1766,73,6694,GBM Apartments,734,Bhakti and GBM Colonizers
1768,34,574,KG Green Meadows Condominiums,9376,KG Developers
1770,21,5340,UNISHIRE PANAMERA,736,Unishire Builders
303159,15,5129,Shanti Harmony,80203,Shanti Developers Thane
1772,150,7235,Sandesh City,738,Sandesh City Builders
1774,150,7235,Ashtavinayak Palm City,740,Ashtavinayak Planners And Developers 
1776,21,8334,Einion Carnation,742,Einion Builders
1778,22,11988,Galaxy Orchid Enclave,746,Galaxy Developers
1780,268,5566,VSS Nandadeep,750,VSS Projects Builders
1782,269,1654,Shri Balaji Residency,748,Shri Balaji Infrastructures Builders And Developer 
1784,268,6993,Amulya Durga Vihar Apartments,752,Amulya Constructions 
1786,269,3150,DLF Garden City Hyderabad,9,DLF Builders 
1790,217,2250,Pariwar Presidency,758,Pariwar Properties Builders
1796,27,28575,KGN Imperial Park,764,KGN Realty 
1798,49,7657,Sterling Greenwoods Sarovar Village,768,Sterling Greenwoods Builders 
1800,140,7561,Prakrati Eden and Elite,766,Prakrati Builders
39228,7,74,RWA Jalvayu Vihar,6774, 
137487,3,61,RWA Hauz Rani Malviya Nagar,6774, 
267143,217,2259,Royal Sunrise,56069,Royal Properties Electronic City 
1804,47,6177,Dhanushya Forest Habitat,770,DHANUSHYA INFRACON PVT. LTD. 
1806,280,20125,Paharpur Genexx Exotica,74691,Paharpur Asansol Properties and Carolina Developer 
319723,499,809267,Anand Dev Murt Enclave,90459,Anand Utsav Homes
1808,289,9544,Nimai Greens,772,Nimai Developers 
1812,49,1538,Nidhi Shreekunj Highend Apartments,778,Nidhi Creators Builders
1814,36,6032,Accord Electronic City,780,Accord Housing Builders
1816,48,7684,Mitsumi Asthmangal Orchid,782,Mitsumi Infrastructure Builders
298871,94,37595,Vardhman Greens,26701,Vardhaman Realties 
1818,150,7730,Maxx Sanman,784,Maxx Builder 
7972,8,9694,Raheja Aranya The Green City,5,Raheja Developers
1824,331,10260,Vipul Gardens,1158,Vipul Group Builders 
1826,22,5262,Anubhava Excellency Sai Ishwerya Enclave,786,Anubhava Group 
1830,269,6969,Prathaap Sreenivasam,790,Prathaap Builders
82129,96,9588,Mahendra Gangotri Exotica,23569,Mahendra Patel Builders
324297,219,18642,Al Taiba,6774, 
89511,218,12382,Haridwar Apartment,6774, 
265741,15,1452,Manas Pranjal Residency,55207,Manas Builders 
1836,21,5344,Indira Iris Apartments,756,Indira Developers
307105,456,24586,Govinda City Phase 1,6774, 
307929,95,16586,Varma Shree Sai Residency,83331,Varma Developers Surat 
1840,21,45737,SVS Patels Callisto,1618,SVS Constructions
161261,22,21767,Sobha Dream Acres,16,Sobha Developers 
1846,46,6197,Sanskar Santoor Grace,800,Sanskar Infracon 
78749,15,1459,Shiv Complex,6774, 
317079,14,5204,Siddheshwar Residency,67763,Siddheshwar Construction 
31900,264,6289,Krishna Nakshatra Home,12834,Krishna Infracon Pvt. Ltd. 
1850,21,11270,Krishna Shelton,808,Krishna Enterprises Builders 
255081,17,11852,Mahesh Ganga Jamna,25132,Mahesh Developers
1852,21,358,Salarpuria Sattva Luxuria,802,Salarpuria Sattva Group Builders 
1856,21,5311,Paramount Wind Chime,812,Paramount Properties 
29646,28,8457,Ideal Niketan,221,Ideal Group Builders 
1860,217,2250,Elahi Sunshine,806,Elahi Builders and Developers Pvt. Ltd.
1862,150,7235,Fire Arcor The Empyrean,816,Fire Arcor Infrastructure Builders 
73995,34,6476,DABC Habitat,7680,De-Luxe Apartments and Buildings 
1864,34,566,Kumar Lakshmi Apartments,820,Kumar Builders 
1868,27,603,Ideal Lakeview,221,Ideal Group Builders 
1870,19,8068,Saarrthi Shimmer N Shine,56763,Saarrthi Group 
1872,19,840,Kumar Palms,94,Kumar Urban Development Ltd Builders 
1874,28,19092,The Orchid Grandeur,16072,The Orchid Group 
318859,421,14984,Chandradarshan Heights,6774, 
1878,22,8324,Ashish JK apartments,518,Aashish Developer Builders 
317389,371,47956,Avaneesh Apartment,6774, 
1880,19,836,FDCC Rosalia,832,Future Development Construction Companay 
303369,421,41521,Jagdamba Swara,73869,Jagdamba Enterprises 
1882,19,836,FDCC Celosia,832,Future Development Construction Companay 
315401,19,7859,Dattaprasad Shiv Classic,87995,Dattaprasad Construction 
137827,220,7413,DDA SFS Flats Dwarka,7250,DDA
1886,15,7907,Ganesha Construction,838,Ganesha Construction Builders
1888,22,7958,VSR Associates V S Chalet,840,VSR Associates 
1892,274,5201,Vastusankalp Madhusudan Valley,78881,Vastusankalp Group 
1894,15,22349,Radhe Krishna Symphony,844,Radhe Krishna Builders 
1896,22,47219,Aditi Eloquent,846,Aditi Constructions
272675,219,1107,Kalpataru Paramount,148,Kalpataru Group
1898,47,6087,Select Realty Rivasa,848,Select Realty
1900,22,2268,NVT Orchid Garden,858,Trend Shelters 
1902,21,12394,Venkat Wings Royal,860,Venkat Estates 
1904,22,2268,Sowparnika Swastika,930,Sowparnika Projects
1906,36,6526,Mahidhara Central Phase 1,19451,Mahidhara Projects 
1908,22,368,VDB Willow Farm,866,Value Designbuild Builders 
1910,22,368,Veracious Rose Dale,870,Veracious Builders And Developers
1914,21,6785,Saravana Tranquil Heights,872,Sarvana Buildwell Builders 
334943,22,414,Sizzle Mayflower,10846,Sizzle Properties
122341,19,12368,Purva Silversands,28531,Puravankara and Ekta World and Oxford Group
268845,274,5000,Sai Ashray Plaza,57215,Om Sai Sales Corporation 
1918,9,2298,M R Proview Shalimar City,10884,MR Proview Realtech
279121,274,21879,Shree Tai Nana Sadan,61995,Shree Samarth Developers Mumbai
1920,9,8549,Proview Officer City,97693,Proview And Nitya Homes
10432,219,1153,Hubtown Greenwood,2610,Hubtown Limited
1922,49,8059,Shivleela Sparsh Residency,880,Shivleela Infra Private Ltd. 
1924,19,30863,Navjeevan Sundarban,882,Navjeevan Properties 
1926,22,18810,Mana Placido,884,Mana Projects Builders 
1928,46,6197,Sharan Residency,886,Shyam Buildcon Builders
1930,15,23091,Navrang Simran Villa,888,Navrang Developers 
1932,8,7718,Corona Gracieux,890,Corona Group Builders
1934,177,5691,Stallion Jaipur Garden,892,Stallion Realcon Pvt. Ltd. 
1936,269,5561,SRS GREEN VALLEY,894,Srs Projects Builders
1938,7,7860,Jaypee Greens The Orchards,12,Jaypee Greens
257139,407,42417,Mandavi Prince Palace,21048,Mandavi Builders 
1940,150,11077,Moraj Waterfall Gateway,898,Moraj Infratech Builders 
1942,251,21177,Tulip Grand,88,Tulip Group
1944,268,877,DSL Fortune Villas,13964,Landmark Builders
1946,22,2268,Surbacon Maple,902,Surbacon Development 
252057,218,4954,Midcity Ocean Heights,12490,Midcity Infrastructure 
1948,358,3054,Sanchayan Sanchayita,904,Sanchayan Realtors Pvt. Ltd. 
1950,185,7379,Jass Brindhavan,906,Jass Developers
1952,22,368,S V Sri Balaji Residency,908,S V Projects 
269431,150,7730,Honeywell Residency,57619,Honeywell Developers 
1954,15,5130,Galaxy Shelter,912,Galaxy Developers, Mumbai
1956,28,8457,Ambalika Land Project,914,Ambalika Housing 
1958,217,2259,S V Residency,6774, 
58272,73,15494,Omaxe The Lake,4,Omaxe
333909,269,2728,Excel M M Heights,97185,Excel Constructions Hyderabad
318095,34,15056,MS Sai Star City Phase 1,89627,MS City Makers 
1962,19,6240,Aditya Garden,920,Aditya Developers
1964,269,8045,Gayathri Plaza,922,Gayathri Constructions Builders
269255,34,631,DAC Crystal,24191,DAC Promoters
1966,36,6546,P dot G Nest,926,P dot G Constructions
1970,22,17278,Sowparnika Chandrakantha,930,Sowparnika Projects
1972,22,380,Ushodaya S Square,932,Ushodaya Developers
1974,150,17460,Godrej Anandam,214,Godrej Properties
1976,269,5164,NSL Sushaanta Apartments,934,NSL Infratech Builders 
1980,49,46950,B Safal Vivaan,3862,Safal Constructions Builders 
1982,331,9992,Piyush Horizon,940,Piyush Group Builders
286799,15,1452,Tulsi Ratan Villa,67793,Tulsi Constructions Company
1984,217,12326,MJ Astyllen,924,Mj Infrastructure Builders 
1986,331,9992,Dwarkadhis Aravali Heights,916,DPL Homes
1988,34,558,Amarprakash The Royal Castle,475,Amarprakash Builders 
512,8,7580,Raheja Trinity,5,Raheja Developers
322555,22,7961,Unique Feronia,92113,Unique Construction Bangalore
1992,187,8851,Lakshmi Brindavan Classic Villas,3538,Lakshmi Constructions Builders 
1994,177,5682,Vardhmans Luxurious Bungalows,25003,Vardhman Group Jaipur
1996,268,5566,Shanta Sriram Satellite Township,2480,Shanta Sriram Constructions
26362,220,7419,Cosmos Apartments,6774, 
12666,220,7419,Manbhavan Apartment,6774, 
3068,275,1335,Neminath Heights,1750,Neminath Group Builders
2000,27,8005,Prabhu Abasan Township,954,Prabhu Abasan
2002,9,8549,Piyush Blossom Valley,940,Piyush Group Builders
2004,33,6581,Ivy Green Treasure Trove,956,Ivy Fennel Farms 
237180,217,5467,Abhayas Orchids,48270,Abhaya Builders
237042,13,8539,Fair Lawn CHS,6774, 
9084,15,22129,Regency Crest,291,Regency Group Builders 
2010,217,2255,Radiant Celesta,181,Radiant Group
2012,34,43905,Grand Ellora,55021,VIP Propertiees and SJH Homes
323201,48,7620,Ganesh Gitanjali Residency,92459,Ganesh Corporation 
2014,8,4849,Adel Skyville Crest,41799,Adel Landmarks 
2016,22,380,Soorya Splendor,960,Soorya Homes Builders
2018,252,4799,Bluejay Aston,962,Bluejay Enterprises Builders 
281651,275,42433,Lodha Dreams Heights,21999,Lodha Builders 
276205,217,11426,Devi Vallabha,60497,Vallabha Developers
2020,269,5136,SDB La Villa Royale,964,SBD Constructions Builders 
2022,36,6526,Royal Splendour Anchi Royale,966,Royal Splendour Developers 
2024,19,7859,Kamalraj SHIVDARSHAN,968,Kamalraj Group 
2026,217,2262,Arya Hamsa,14982,Arya Group 
299391,75,9192,Kanha Vihar,77655,Agrawal Developers Raipur
2028,269,5243,Sai Township,972,Shree Sai Balaji Developers And Constructions
2030,36,713,Happy Home Green Jade,974,Happy Home Promoters 
2032,36,713,Prestige Bella Vista,91873,Prestige And Rattha Group
2034,34,17016,Real Value Neel Kamal,978,Real Value Promoters 
2036,33,3579,Devi Redhills Sirinium,980,Devi Builders
2038,275,5195,Property Bazaar Green Field,982,Property Bazaar Builders 
35506,222,8537,Sportshome By Dev Sai,21052,Dev Sai Construction 
2044,8,6142,Lord Krishna M3M Premium,876,Lord Krishna Real Infra Pvt. Ltd.
311541,75,30895,Neelam Golden Arcade,85749,Neelam Homes Project 
315355,94,27217,The One World,87927,The One World Enterprise 
313869,33,3738,Ashok Brindavanam,25526,Ashok Nandavanam Properties
2048,34,581,ICIPL Homedale,986,ICIPL Builders 
2050,268,5571,New Habitat Elite,988,New Habitat Infracon Builders
2052,19,1234,Shree Dream Sky,990,Shree Developers 
2054,21,12394,Mittal Palms,7272,Mittal Builders
268032,27,6839,Castrol Metro Heights,56634,Castrol Credit 
2056,177,2316,Aviette North East Homes,994,Aviette Constructions
2058,177,5885,Balaji Narayan Dham Residency,996,Balaji Dham Build Estates Builders 
2060,34,15428,Royal New Chennai City,998,Royal Construction Builders
2062,27,5068,Larica Green Pailan,478,Larica Estates Builders
2064,268,2660,Surakshitha Highway Heights,1000,Surakshitha Homes Builders 
1165,185,7392,Purva Bluemont,18,Puravankara Limited
2068,26,488,Transways Dum Dum Heights,39463,Transways Realty 
2070,22,414,Ankshu Platina,1004,Ankshu Builders
2072,34,654,P dot G Panchavarna,926,P dot G Constructions
2074,358,3054,Arsuday Adwitiya,1006,Arsuday Group
2076,19,31773,Sarthak Beaulieu,23491,Sarthak Housing and Sai Shivam Developers
2078,269,3179,Janapriya Lake Front Apartments,1012,Janapriya Engineers Syndicate Builders 
259511,177,5695,Sankalp Homes,6774, 
2080,269,5539,Janapriya Nile Valley,1012,Janapriya Engineers Syndicate Builders 
2082,34,556,Nahar Backwaters,1014,Nahar Foundation Builders
27042,220,7410,IFCI Apartments,6774, 
269563,17,5116,Kabra Centroid,2032,Kabra Group Builders 
320297,15,7907,Galaxy Apartment,6774, 
2088,269,5560,Earth Pavers - Kondapur II,1018,Earth Pavers Hyderabad Builders
2090,36,6633,Le Royale Majestic,1020,LE Royale Foundation Builders
2092,269,6912,Sri Maruthi Anguluri Heights,1022,Sri Maaruthi Builders
2094,358,3054,Sree Balaji Panthaniwas Phase 3,6972,Sree Balaji
337587,269,3424,Confident Sri Rangas Nandanam,88161,Confident Housing India
2096,269,5157,Lakshmi Pallavi Lake vista,1026,Lakshmi Builders And Developers
2098,34,574,Shrusti Vedanshi,1028,Shrusti Builders 
259911,150,7236,Harihar Shanti Park,8014,Harihar Infrastructure Development Corp Builders 
2100,9,8549,Uninav Heights,1008,Uninav Developers
2102,15,21897,Vishwa Siyona,1030,Vishwa Green Realtors Builders 
2104,33,3910,Indira Foundation Tranquil,1032,Indira Foundation Builders 
2106,34,654,Jeayam's Supreme,1034,Jeayam Shelters
2110,217,2293,VS Shelters Thyme Park,23004,VS Shelters Bangalore
2112,34,694,Vishrams Oasis,1036,Vishram Infrastructure Builders
2114,275,1335,Unique Poonam Estate Cluster 1,5216,Unique Shanti Developers Pvt Ltd Builders
2116,177,5691,Bahubali Enclave,7414,Bahubali Land Developers 
2120,19,826,Gini Viviana,202,Gini Constructions 
2124,217,2288,JAINS Swadesh,1046,Jain Housing Builders
2126,26,5065,Parasrampuria Mohan Tower Beliaghata,1048,Parasrampuria Realty Group 
2128,10,7546,Ferrous Megapolis City,1050,Ferrous Infrastructures Builders 
2130,269,5147,Vaishnavi Srimaan,1052,Vaishnavi Infracon Builders
9289,48,7624,Sukham Industrial Estate,78915,Sukham Developers
259775,62,16798,Rohini PRK Naganand Towers,10210,Rohini Group 
258357,27,655,Verdant Purushottam Kutir,1972,Verdant Group
258355,96,19817,Lilleria Aashiana,14030,Lilleria Group 
258353,162,25077,SRB Sri Jagannath Vihar 4,6016,Srb Multitech Builders 
2134,274,7915,Reshma Residential Plots,1056,Reshma Land Developers 
2136,444,2925,VG Lotus City,1058,VG Devlopers 
2138,34,4130,VG JP Sakthi Nagar,1058,VG Devlopers 
2140,19,1255,Kool Homes Signature,1060,Kool Homes Builders
2142,19,7585,Kool Homes Blue Lotus,1060,Kool Homes Builders
2144,15,8540,Meenar Ammar Residency,1062,Meenar Developers Taloja 
2146,33,3552,Devi Bhavya,980,Devi Builders
2148,34,3804,Vaikund Sundaram,1064,Vaikund Estates Builders 
2150,222,10352,Casagrand 2,12940,Vertical Limits and Earthcon 
2152,177,2315,Sri Ram Universal Phase 1,1068,Shri Ram Balaji Colonizer
2154,21,12104,Paras Manyata Apartment,8482,Paras Group
2156,264,6286,Hero Haridwar Greens,48983,Hero Realty
2158,49,6038,Shantigram The Meadows,1074,Shantigram Group Builders
2160,222,7868,Ajnara London Square,167,Ajnara Group 
2162,211,6366,Soldier Pine Woods,2984,Soldier Housing Welfare Organization 
266395,15,19575,Shree Mahalaxmi Complex,55570,Shree Developers Navi Mumbai 
2164,177,5756,Soldier Defence Enclave,2984,Soldier Housing Welfare Organization 
2166,22,8321,Satwi Infra Clarinet,1078,Satwi Infra Builders 
2168,177,5755,S R M D Residency,1080,SR Builders Jaipur 
2170,7,6166,Jaypee Greens Kube,12,Jaypee Greens
308591,573,45117,R K C Vaibhav Vatika,83757,R K C Infratech
263871,14,4879,Shiv Aum,6774, 
290353,277,38455,Shreeji Sudarshanam,70445,Shreeji Buildmart
2172,26,4609,Natural Haldiram Enclave,1082,Natural Group Builders 
2174,269,5164,Sumashaila Vaddepally Enclave,1084,Sumashaila Developers
2176,9,13272,Aditya Luxuria Estate,239,Aditya Builders
2184,28,1495,Ambey Florence,1092,Ambey Group Builders 
2186,34,26123,Sree Jeevas Aathish,1088,Sree Kuladevatha Constructions Builders
2188,268,5566,Vishal Srinivasa Krupa,1094,Vishal Projects Builders 
662,7,79,TGB Meghdutam,55055,TGB And Saha Groupe
